"All parcel data in this report is for use by the Washoe County Assessor for assessment purposes only. The summary data in this report may not be a complete representation of the parcel or of the improvements thereon. Building information, including unit counts and number of permitted units, should be verified with the appropriate building and planning agencies. Zoning information should be verified with the appropriate planning agency. All parcels are reappraised each year. ",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
027-034-51,,2773 16TH ST,2009-08-21 00:00:00,52500,2F,03794315,MEADOWVALE 8,1971,1971,Townhse End,ONE,1044,FAIR,3,2,0,FA,SIDING,BUILT-UP ROC,,0,,0,21,R2  ,0.00100000004749745,"POEHLAND, TIMOTHY & SHERRY K et al",YES,C/O DEBBIE MCFALL,2791 16TH ST,SPARKS,NV,89431,"POEHLAND, TIMOTHY & SHERRY K et al",,MEADOWVALE 8 AMD LT 32A,2005,1,DDHA
027-063-19,,5550 HIGH ROCK WAY,2009-01-15 00:00:00,363000,2D,03720449,POINT VIEW,2003,2003,Sgl Fam Res ,TWO,3190,GOOD,3,3,1,FA/AC,STUCCO,COMP SHINGLE,GARB,1188,,0,20,E2  ,0.479000002145767,"CODMAN, THOMAS D & KATHLEEN M ",NO,5550 HIGH ROCK WAY,,SPARKS,NV,89431,SUTTON FUNDING LLC ,,POINT VIEW LT 1,4005,1,DDFF
027-063-45,,5560 HIGH ROCK WAY,2009-07-31 00:00:00,195000,2D,03787085,,1974,1974,Sgl Fam Res ,ONE,1404,AVERAGE,4,2,1,FA/AC,PLYWOOD,COMP SHINGLE,GARA,528,Dugout,598,20,E2  ,0.465999990701675,"HENRY, JAMIE C & KRISTOFFER J ",NO,5560 HIGH ROCK WAY,,SPARKS,NV,89431,"HOLLARN , TODD G & SUSAN N  ",,FR N2 NE4 SEC 32 TWP 20 RGE 20,4005,1,DDFF
027-072-20,,2152 OPPIO ST,2009-07-27 00:00:00,36000,2F,03784879,YORKSHIRE MANOR 2,1972,1972,Townhse End,TWO,1167,FAIR/AVG,2,1,1,FA/AC,HARDBOARD,COMP SHINGLE,GARB,380,,0,21,R4  ,0.00100000004749745,"PHILLIPS, LINDA K ",NO,4070 SILVER SAGE DR,,CARSON CITY,NV,89701,,,YORKSHIRE MANOR 2 LT 77,2005,1,DDIA
027-072-21,,2150 OPPIO ST,2009-02-12 00:00:00,50000,2F,03729115,YORKSHIRE MANOR 2,1972,1972,Townhse End,TWO,1107,FAIR/AVG,2,1,1,FA,HARDBOARD,COMP SHINGLE,GARB,380,,0,21,R4  ,0.00100000004749745,"PUCKETT, SCOTT ",NO,2376 RODOLFO CT,,SPARKS,NV,89438,INDYMAC BANK FSB ,,YORKSHIRE MANOR 2 LT 79,2005,1,DDIA
027-074-03,,2394 OPPIO ST,2009-05-28 00:00:00,60000,2F,03764041,YORKSHIRE MANOR NO 2,1972,1972,Townhse End,TWO,1167,FAIR/AVG,2,1,1,FA/AC,HARDBOARD,COMP SHINGLE,GARB,380,,0,21,R4  ,0.00100000004749745,"NETRI, JOSE M & MARY  ",NO,2394 OPPIO ST,,SPARKS ,NV,89431,"NETRI, JOSE M  ",,YORKSHIRE MANOR 2  LT 48,2005,1,DDIA
027-074-08,,2385 ROCK BLVD,2009-08-31 00:00:00,80500,2F,03797497,YORKSHIRE MANOR 2,1972,1972,Townhse End,TWO,1247,FAIR/AVG,3,1,1,FA,HARDBOARD,COMP SHINGLE,GARB,380,,0,21,R4  ,0.00100000004749745,"STOCK, HAYLEY et al",YES,2385 ROCK BLVD,,SPARKS  ,NV,89431,AMERICAN HOME MORTGAGE SERV ,,YORKSHIRE MANOR 2 LT 88,2005,1,DDIA
027-131-06,,3251 LAGOMARSINO DR,2009-11-30 00:00:00,188000,2D,03825652,PM 1887,1986,1986,Sgl Fam Res ,SPLIT,2287,AVERAGE,3,3,0,FA,SIDING,CONCRETE TIL,GARA,552,Dugout,594,20,R1-6,0.167011022567749,"WILSEY, KYLE C et al",YES,3251 LAGOMARSINO DR,,SPARKS,NV,89431,"MACMAHON FAMILY TRUST, PATRICK J JR  ",,PM 1887 LT 4,2015,1,DDGC
027-142-03,,1901 19TH ST,2009-07-31 00:00:00,105000,2D,03787214,MEADOWVALE 11,1972,1972,Sgl Fam Res ,ONE,1320,FAIR/AVG,3,2,0,FA/AC,SIDING,COMP SHINGLE,GARA,420,,0,20,R1-6,0.146992653608322,"FRIAS, FELICITAS C ",NO,1901 19TH ST,,SPARKS,NV,89431,"CARTER TRUST, IRCEL  ",,MEADOWVALE 11 LT 24,2005,1,DDEC
027-163-10,,3215 WILMA DR,2009-09-01 00:00:00,169900,2D,03797988,SPARKS VILLAGE GREEN SUB,1977,1977,Sgl Fam Res ,SPLIT,2084,FAIR/AVG,4,3,0,FA,HARDBOARD,COMP SHINGLE,GARA,462,,0,20,R1-6,0.144995406270027,"MARTINEZ, GILBERT E ",NO,3215 WILMA DR,,SPARKS,NV,89431,"DIMAISIP, CARLOS G & SEVERINA V ",,SPARKS VILLAGE GREEN UNIT 1 LOT 38,2015,1,DDGC
027-164-05,,3239 BUNKER HILL LN,2009-12-31 00:00:00,120000,2F,03835663,SPARKS VILLAGE GREEN UT 1,1977,1977,Sgl Fam Res ,SPLIT,2084,FAIR/AVG,4,3,0,FA,HARDBOARD,METAL,GARA,462,,0,20,R1-6,0.171005502343178,"OJEDA-IZQUIERDO, JOSE L  ",NO,3239 BUNKER HILL ,,SPARKS ,NV,89431,LSF6 MERCURY REO INVESTMENTS  ,,SPARKS VILLAGE GREEN UT 1 LT 20,2015,1,DDGC
027-165-11,,3175 LAGOMARSINO DR,2009-10-19 00:00:00,160000,2F,03813014,SPARKS VILLAGE GREEN SUB,1977,1977,Sgl Fam Res ,SPLIT,2084,FAIR/AVG,4,3,0,FA/AC,HARDBOARD,COMP SHINGLE,GARA,462,,0,20,R1-6,0.14400826394558,"COOPER, KRISTEN A & ANTHONY N JR  ",NO,3175 LAGOMARSINO DR ,,SPARKS,NV,89431,GMAC MORTGAGE LLC ,,SPARKS VILLAGE GREEN 1 LT 4,2015,1,DDGC
027-171-04,,3236 HOLMAN WAY,2009-11-02 00:00:00,170000,2D,03817457,SPARKS VILLAGE GREEN SUB,1977,1977,Sgl Fam Res ,ONE,1428,FAIR/AVG,3,2,0,FA,HARDBOARD,COMP SHINGLE,GARA,460,,0,20,R1-6,0.157988980412483,"DRAZY-SHEDD, DENISE J et al",YES,3236 HOLMAN WAY,,SPARKS,NV,89431,"JEFFRESS, JAMES B JR & MARY P ",,SPARKS VILLAGE GREEN LT 92,2015,1,DDGC
027-172-23,, LEPORI WAY ,2009-03-12 00:00:00,625,2D,03738406,SPARKS VLG GREEN 2,0,0,,,0,,0,0,0,,,,,0,,0,17,R1-9,0.0244260784238577,"LITTLE TRUST, EDWARD R  ",YES,1050 LEPORI WAY,,SPARKS,NV,89431,TRUCKEE MEADOWS WATER AUTH ,,SPARKS VIG GREEN 2 FR LT 18 & 19 ,2005,0,DDVV
027-232-30,,1380 DODSON WAY,2009-07-15 00:00:00,130000,2D,03781516,GREENBRAE TERRACE WLY H,1959,1959,Sgl Fam Res ,ONE,1092,FAIR,3,1,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,500,,0,20,R1-6,0.164990812540054,"PETERSON, LYNN M  ",NO,P O BOX 315,,ZEPHRY COVE,NV,89448,"DELGADO TRUST, JOSE L  ",,GREENBRAE TERRACE WLY H LT 15 BLK 12,2005,1,DDKC
027-233-04,,2739 14TH ST,2009-12-11 00:00:00,112000,2F,03829422,GREENBRAE TERRACE WLY H,1959,1959,Sgl Fam Res ,ONE,1092,FAIR,3,1,0,FA,SIDING,COMP SHINGLE,,0,,0,20,R1-6,0.13799357414245605,"BASTON , PATRICK R JR & KRYSTA M  ",NO,2739 14TH ST ,,SPARKS,NV,89431,FEDERAL HOME LOAN MTG CORP ,,GREENBRAE TERRACEWLY H LT 22 BLK 11,2005,1,DDKC
027-233-06,,1445 DODSON WAY,2009-05-14 00:00:00,111000,2F,03759863,GREENBRAE TERRACE WLY H,1959,1959,Sgl Fam Res ,ONE,1196,FAIR,4,1,1,FA,ASPH SHINGLE,COMP SHINGLE,GARA,441,,0,20,R1-6,0.24898989498615265,"PAREDES, JORGE & ADELA ",NO,1445 DODSON WAY,,SPARKS,NV,89431,US BANK NA ,,GREENBRAE TERRACE WLY H LT 24 BLK 11,2005,1,DDKC
027-233-15,,1245 DODSON WAY,2009-07-31 00:00:00,108000,2F,03786914,GREENBRAE TERRACE WLY H,1959,1959,Sgl Fam Res ,ONE,1044,FAIR,3,1,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,300,,0,20,R1-6,0.144995406270027,"MYLES, KELSEY N ",NO,1245 DODSON WAY,,SPARKS,NV,89431,WOOD IS GOOD LLC  LLC,,GREENBRAE TERRACE WLY H LT 33 BLK 11,2005,1,DDKC
027-233-24,,1110 PLYMOUTH WAY,2009-10-29 00:00:00,111000,2D,03816733,GREENBRAE TERRACE WLY H,1959,1962,Sgl Fam Res ,ONE,1476,FAIR,3,1,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,300,,0,20,R1-6,0.144995406270027,"LISI, BRANDEN ",NO,1110 PLYMOUTH WAY,,SPARKS,NV,89431,"CATES, JEFFERY et al",,GREENBRAE TERRACE WLY ADD H LT 2 BLK 11,2005,1,DDKC
027-233-29,,1220 PLYMOUTH WAY,2009-04-13 00:00:00,110000,2F,03748377,GREENBRAE TERRACE WLY H,1959,1959,Sgl Fam Res ,ONE,1044,FAIR,3,1,0,FA,ASPH SHINGLE,COMP SHINGLE,,0,,0,20,R1-6,0.144995406270027,"DOUGLAS, ANNABELLE F ",NO,1220 PLYMOUTH WAY,,SPARKS,NV,89431,HSBC BANK USA N A ,,GREENBRAE TERRACE WLY H LT 7 BLK 11,2005,1,DDKC
027-241-03,,2680 11TH ST,2009-01-23 00:00:00,155000,2F,03722866,GREENBRAE TERRACE WLY H,1959,1963,Sgl Fam Res ,SPLIT,1679,FAIR,4,1,1,FA,ASPH SHINGLE,COMP SHINGLE,GARB,441,,0,20,R1-6,0.148989900946617,"MOLINA, RAYMOND P  ",NO,2680 11TH ST,,SPARKS,NV,89431,WACHOVIA MORTGAGE FSB FKA ,,GREENBRAE TERRACE WLY H LT 10 BLK 10,2005,1,DDKC
027-262-05,,2495 OPPIO ST,2009-03-11 00:00:00,125000,2D,03738065,MEADOWVALE SUB 6,1964,1964,Sgl Fam Res ,ONE,1410,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,GARA,455,,0,20,R1-6,0.148989900946617,MURPHY FAMILY TRUST  ,YES,5784 WHISKEY SPRINGS,,RENO,NV,89510,"CHAVEZ, HIPOLITO M ",,MEADOWVALE 6  LT 12  BLK M,2005,1,DDEC
027-264-30,,1774 ZEPHYR WAY,2009-03-11 00:00:00,97500,2F,03737885,FR SW4,1970,1970,Sgl Fam Res ,ONE,1200,FAIR/AVG,3,2,0,FA,HARDBOARD,COMP SHINGLE,GARA,480,,0,20,R1-6,0.16799816489219666,"BALLARD, HARRIETTE ",NO,1774 ZEPHYR WAY,,SPARKS,NV,89431,MARCHAI B T  ,,FR SW4 SEC 32 TWP 20 RGE 20,2005,1,DDEC
027-264-30,,1774 ZEPHYR WAY,2009-03-19 00:00:00,124900,2D,03740534,FR SW4,1970,1970,Sgl Fam Res ,ONE,1200,FAIR/AVG,3,2,0,FA,HARDBOARD,COMP SHINGLE,GARA,480,,0,20,R1-6,0.16799816489219666,"BALLARD, HARRIETTE ",NO,1774 ZEPHYR WAY,,SPARKS,NV,89431,MARCHAI B T  ,,FR SW4 SEC 32 TWP 20 RGE 20,2005,1,DDEC
027-272-11,,1245 ZEPHYR WAY,2009-06-26 00:00:00,126000,2F,03775573,GREENBRAE TERRACE WLY G,1959,1962,Sgl Fam Res ,ONE,1604,FAIR,4,2,0,FA,SIDING,COMP SHINGLE,,0,,0,20,R1-6,0.13799357414245605,BIGLIERI MANAGEMENT LLC ,NO,3918 BELLINGHAM DR,,RENO,NV,89511,BIGLIERI FAMILY TRUST  ,,GREENBRAE TERRACE WESTERLY ADD G LT 29 BLK 8,2005,1,DDKC
027-272-34,,1420 YORK WAY,2009-10-26 00:00:00,85000,2F,03815182,GREENBRAE TERRACE WLY G,1958,1958,Sgl Fam Res ,ONE,1044,FAIR,4,2,0,FA,HARDBOARD,COMP SHINGLE,,0,,0,20,R1-6,0.13799357414245605,"CAMARGO, JESUS et al",YES,MORA GUADALUPE,3385 RAUSCHER DR,RENO,NV,89503,DEUTSCHE BANK NATIONAL TRST CO ,,GREENBRAE TERRACE WESTERLY ADD G LT 16 BLK 8,2005,1,DDKC
027-283-03,,2495 HOLMAN WAY,2009-06-29 00:00:00,130000,2F,03775786,PYRAMID PARK 2,1963,1963,Sgl Fam Res ,ONE,1232,FAIR/AVG,3,2,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,441,,0,20,R1-6,0.157988980412483,"PARKER, HAROLD C ",NO,2495 HOLMAN WAY,,SPARKS,NV,89431,US BANK NA ,,PYRAMID PARK 2 LT 3 BLK A,2015,1,DDEC
027-283-12,,2580 11TH ST,2009-11-19 00:00:00,75000,2F,03822619,GREENBRAE TERRACE WLY H,1959,1962,Sgl Fam Res ,ONE,1260,FAIR,2,1,0,FA/AC,ASPH SHINGLE,COMP SHINGLE,GARA,300,,0,20,R1-6,0.142011016607285,"HARRISON-ADCOCK, TRAVIS Y ",NO,2580 11TH ST,,SPARKS,NV,89431,DEUTSCHE BANK NATIONAL TRST CO ,,GREENBRAE TERRACE WESTERLY ADD H LT 7 BLK 10,2005,1,DDKC
027-311-06,,1365 YORK WAY,2009-10-21 00:00:00,150000,2D,03813675,GREENBRAE TERRACE WLY G,1958,1958,Sgl Fam Res ,ONE,1764,FAIR,4,2,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,300,,0,20,R1-6,0.13799357414245605,"BRENT, DONALD G  ",NO,1365 YORK WAY ,,SPARKS,NV,89431,"STEWART LIVING TRUST, DONALD K  ",,GREENBRAE TERRACE WLY G LT 15 BLK 7,2005,1,DDKC
027-311-34,,1145 WELLING WAY,2009-01-02 00:00:00,145000,2D,03716996,GREENBRAE TERRACE WLY F,1958,1958,Sgl Fam Res ,ONE,1044,FAIR,3,1,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,300,,0,20,R1-6,0.13799357414245605,"GUMM, JAMES D et al",YES,HILL CYNTHIA A,1145 WELLING WAY,SPARKS,NV,89431,"GUMM, JAMES D & CYNTHIA A ",,GREENBRAE TERRACE WLY ADD F LT 24 BLK 4,2005,1,DDKC
027-311-51,,1360 VANCE WAY,2009-07-29 00:00:00,86204,2F,03785890,GREENBRAE TERRACE WLY E,1958,1958,Sgl Fam Res ,ONE,1196,FAIR,3,1,0,FA,STUCCO,COMP SHINGLE,GARA,441,,0,20,R1-6,0.13799357414245605,"PEREZ, ANGELICA H  ",NO,1360 VANCE WAY,,SPARKS ,NV,89431,,,GREENBRAE TERRACE WLY ADD E LT 14 BLK 4,2005,1,DDKC
027-312-14,,1125 XMAN WAY,2009-09-24 00:00:00,99900,2D,03804874,GREENBRAE TERRACE WESTERLY F,1958,1958,Sgl Fam Res ,ONE,1044,FAIR,3,1,0,FA,HARDBOARD,COMP SHINGLE,GARA,300,,0,20,R1-6,0.13799357414245605,"GARCIA, YESENIA J ",NO,1125 XMAN WAY,,SPARKS,NV,89431,"BOOTH, ADRIANE L et al",,GREENBRAE TERRACE WESTERLY ADD F LT 14 BLK 5,2005,1,DDKC
027-321-06,,2020 11TH ST,2009-06-10 00:00:00,116500,2F,03769340,GREENBRAE TERRACE WLY E,1958,1958,Sgl Fam Res ,ONE,1196,FAIR,4,1,1,FA,ASPH SHINGLE,COMP SHINGLE,GARA,441,,0,20,R1-6,0.148989900946617,"SUDDUTH, RAY G & EDITH R ",NO,2020 11TH ST,,SPARKS,NV,89431,DEUTSCHE BANK NATIONAL TRST CO ,,GREENBRAE TERR WESTERLY  ADD E LT 5 BLK 6,2005,1,DDKC
027-322-07,,2160 HOLMAN WAY,2009-08-21 00:00:00,125100,2F,03793962,PYRAMID PARK 1,1962,1965,Sgl Fam Res ,ONE,1491,FAIR,3,2,1,FA,ASPH SHINGLE,COMP SHINGLE,GARA,420,,0,20,R1-6,0.160996332764626,"WERNER, DAVID E & MARY K ",NO,3242 BANFF DR,,FAIRFIELD,CA,94534,WACHOVIA MORTGAGE FSB  ,,PYRAMID PARK 1 LT 19 BLK C,2015,1,DDEC
027-323-08,,2280 SCHROEDER WAY,2009-09-25 00:00:00,135000,2D,03805591,PYRAMID PARK SUB DIV 2,1962,1962,Sgl Fam Res ,ONE,1692,FAIR,3,2,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,644,,0,20,R1-6,0.183999076485634,"MURATAYA, SARAH J et al",YES,2280 SCHROEDER WAY,,SPARKS,NV,89431,"HANNEMAN LIVING TRUST, ARTHUR F & EDVINA M  ",,PYRAMID PARK SUB 2 LT 17 BLK D,2015,1,DDEC
027-331-03,,2140 LEXINGTON WAY,2009-02-27 00:00:00,152000,2F,03734074,PYRAMID PARK 1,1962,1962,Sgl Fam Res ,ONE,1472,FAIR/AVG,3,2,0,FA/AC,SIDING,COMP SHINGLE,GARA,460,,0,20,R1-6,0.183999076485634,"HARRISON, LISA ",NO,2140 LEXINGTON WAY,,SPARKS,NV,89431,US BANK NA ,,PYRAMID PARK 1 LT 11 & NORTH 5` LT 10 BLK E,2015,1,DDEC
027-331-12,,2225 LOGAN WAY,2009-10-19 00:00:00,118000,2F,03812930,PYRAMID PARK 2,1963,1963,Sgl Fam Res ,ONE,1232,FAIR/AVG,3,2,0,FA/AC,ASPH SHINGLE,COMP SHINGLE,GARA,441,,0,20,R1-6,0.192998170852661,"THORESON, RONALD R & BARBARA H  ",NO,2225 LOGAN WAY,,SPARKS ,NV,89431,DEUTSCHE BANK NATIONAL TRST CO ,,PYRAMID PARK 2 LT 4 BLK E,2015,1,DDEC
027-331-14,,2141 LOGAN WAY,2009-12-11 00:00:00,125000,2D,03829464,PYRAMID PARK 1  ,1962,1962,Sgl Fam Res ,ONE,1288,FAIR/AVG,3,2,0,FA,SIDING,COMP SHINGLE,GARA,420,,0,20,R1-6,0.160996332764626,"GOMEZ-RAMOS, JOSE A  ",NO,2141 LOGAN WAY,,SPARKS,NV,89431,"GONZALEZ-MORA, JOSE et al",,PYRAMID PARK 1 LT 6 FR LT 5 BLK E,2015,1,DDEC
027-342-06,,2191 PYRAMID WAY,2009-12-15 00:00:00,132000,2D,03830312,PYRAMID PARK 1 FR,1962,1962,Conv Market,1,1260,LOW/AVG,0,0,0,PACKAGE UNIT,CONCRETE BLK,,,0,,0,40,C1  ,0.300000011920929,"STODDARD IRREVOCABLE TRUST, SHAUNNA DEE  ",YES,9828 W ARABIAN DR,,BOISE,ID,83709,"BOYETT, CARL S et al",,PYRAMID PARK 1 FR LT A BLK I,2015,1,DDDQ
027-342-06,,2191 PYRAMID WAY,2009-12-15 00:00:00,132000,2D,03830310,PYRAMID PARK 1 FR,1962,1962,Conv Market,1,1260,LOW/AVG,0,0,0,PACKAGE UNIT,CONCRETE BLK,,,0,,0,40,C1  ,0.300000011920929,"STODDARD IRREVOCABLE TRUST, SHAUNNA DEE  ",YES,9828 W ARABIAN DR,,BOISE,ID,83709,"BOYETT, CARL S et al",,PYRAMID PARK 1 FR LT A BLK I,2015,1,DDDQ
027-351-06,,1510 TYLER WAY,2009-12-30 00:00:00,82000,2F,03835011,MEADOWVALE 1,1961,1961,Sgl Fam Res ,ONE,1092,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,,0,,0,20,R1-6,0.183999076485634,"FERNANDEZ, CECILIA G ",NO,1510 TYLER WAY,,SPRAKS,NV,89431,,,MEADOWVALE 1 LT 1 BLK B,2005,1,DDEC
027-351-08,,1540 TYLER WAY,2009-05-20 00:00:00,120000,2F,03761464,MEADOWVALE 1,1961,1961,Sgl Fam Res ,ONE,1084,FAIR/AVG,3,1,1,FA,SIDING,COMP SHINGLE,GARA,437,,0,20,R1-6,0.148989900946617,"SARKAR, BINOY K ",NO,1540 TYLER WAY,,SPARKS,NV,89431,,,MEADOWVALE 1 LT 3 BLK B,2005,1,DDEC
027-352-02,,2055 OPPIO ST,2009-07-29 00:00:00,107460,2F,03785865,MEADOWVALE SUB DIV 3,1963,1963,Sgl Fam Res ,1.5F,1715,FAIR/AVG,4,3,0,FA,PLYWOOD,COMP SHINGLE,GARA,475,,0,20,R1-6,0.162006422877312,HOUSING AUTHORITY CITY OF RENO ,NO,1525 E 9TH ST,,RENO,NV,89512,WELLS FARGO BANK NA ,,MEADOWVALE 3 LT 10 BLK D,2005,1,DDEC
027-352-06,,1550 TYLER WAY,2009-06-30 00:00:00,115000,2D,03776800,MEADOWVALE 1,1963,1963,Sgl Fam Res ,ONE,1365,FAIR/AVG,3,2,0,FA,SIDING,COMP SHINGLE,GARA,525,,0,20,R1-6,0.16799816489219666,"RODRIGUEZ, HUGO E et al",YES,1550 TYLER WAY,,SPARKS,NV,89431,"PRIVETTE, STEVEN B et al",,MEADOWVALE 1 LT 1 BLK D,2005,1,DDEC
027-354-18,,1670 BYRD DR,2009-04-14 00:00:00,90300,2F,03748867,MEADOWVALE 3,1963,1963,Sgl Fam Res ,ONE,1385,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,,0,,0,20,R1-6,0.160996332764626,"O`DONNELL, SANDRA  ",NO,1670 BYRD DR ,,SPARKS ,NV ,89431,"ARNDT, FREDERICK et al",,MEADOWVALE 3 LT 5 BLK I,2005,1,DDEC
027-354-18,,1670 BYRD DR,2009-08-20 00:00:00,138500,2D,03793741,MEADOWVALE 3,1963,1963,Sgl Fam Res ,ONE,1385,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,,0,,0,20,R1-6,0.160996332764626,"O`DONNELL, SANDRA  ",NO,1670 BYRD DR ,,SPARKS ,NV ,89431,"ARNDT, FREDERICK et al",,MEADOWVALE 3 LT 5 BLK I,2005,1,DDEC
027-354-26,,1780 BYRD DR,2009-08-06 00:00:00,165000,2D,03789039,MEADOWVALE 4,1963,1963,Sgl Fam Res ,ONE,1385,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,GARA,476,,0,20,R1-6,0.146005511283875,"WILLIAMS, JARROD M & STEPHANIE C ",NO,1780 BYRD DR,,SPARKS,NV,89431,"HOWARD, NATALIE J ",,MEADOWVALE 4 LT 13 BLK I,2005,1,DDEC
027-354-27,,2010 18TH ST,2009-10-20 00:00:00,75535,2F,03813060,MEADOWVALE 4,1963,1963,Sgl Fam Res ,ONE,1092,FAIR,3,2,0,FA,PLYWOOD,COMP SHINGLE,GARA,460,,0,20,R1-6,0.155004590749741,"MONAGHAN, PATRICK J ",NO,2010 18TH ST,,SPARKS,NV,89431,US BANK NA  ,,MEADOWVALE 4 LT 14 BLK I,2005,1,DDEC
027-361-04,,1385 VANCE WAY,2009-12-04 00:00:00,136000,2D,03827085,GREENBRAE TERRACE WLY E,1958,1959,Sgl Fam Res ,ONE,1308,FAIR,4,2,0,FA,ASPH SHINGLE,COMP SHINGLE,GARA,300,,0,20,R1-6,0.13799357414245605,"MARTINEZ, CANDELARIA et al",YES,1385 VANCE WAY,,SPARKS,NV,89431,,,GREENBRAE TERRACE WLY E LT 22 BLK 3,2005,1,DDKC
027-361-11,,1245 VANCE WAY,2009-08-03 00:00:00,108000,2D,03787790,GREEN BRAE TERR WLY ADD E,1958,1958,Sgl Fam Res ,ONE,1092,FAIR,3,1,0,FA,STUCCO,COMP SHINGLE,GARA,300,,0,20,R1-6,0.13799357414245605,"GARCIA-VASQUEZ, LOURDES M  ",NO,1245 VANCE WY,,SPARKS,NV,89431,"MORENO, NICOLAS H & SARA V ",,GREEN BRAE TERR WLY ADD E LT 29 BLK 3,2005,1,DDKC
027-362-35,,1440 TYLER WAY,2009-03-18 00:00:00,90000,2F,03739980,GREENBRAE TERRACE WLY E,1958,1958,Sgl Fam Res ,ONE,1092,FAIR,3,1,0,FA,STUCCO,COMP SHINGLE,GARA,300,,0,20,R1-6,0.13799357414245605,TST STRATEGIES LLC  LLC,NO,6018 QUINTESSA DR,,SPARKS,NV,89436,HSBC BANK USA ,,GREENBRAE TERRACE WLY E LT 17 BLK 2,2005,1,DDKC
027-371-01,,1985 18TH ST,2009-06-02 00:00:00,105000,2F,03765877,MEADOWVALE SUB DIV 4,1964,1964,Sgl Fam Res ,ONE,1092,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,GARA,437,,0,20,R1-6,0.162006422877312,"ALMADA, ALAN  ",NO,1985 18TH ST ,,SPARKS ,NV,89431,BANK OF NEW YORK ,,MEADOWVALE 4 LT 28 BLK F,2005,1,DDEC
027-371-02,,1955 18TH ST,2009-10-07 00:00:00,103000,2F,03809618,MEADOWVALE 4,1964,1964,Sgl Fam Res ,ONE,1355,FAIR/AVG,4,2,0,FA,PLYWOOD,COMP SHINGLE,,0,,0,20,R1-6,0.160996332764626,"SANCHEZ, MARIA R ",NO,1955 18TH ST,,SPARKS,NV,89431,DEUTSCHE BANK NATIONAL TRST CO ,,MEADOWVALE 4 LT 29 BLK F,2005,1,DDEC
027-372-04,,1760 GREENBRAE DR,2009-01-21 00:00:00,129900,2F,03722225,SIERRA HEIGHTS 1,1962,1962,Sgl Fam Res ,ONE,988,FAIR,3,1,0,FA,ASPH SHINGLE,COMP SHINGLE,,0,,0,20,R1-6,0.14400826394558,"RICE, DANA L et al",YES,1760 GREENBRAE DR,,SPARKS,NV,89431,US BANK NA ,,SIERRA HEIGHTS 1 LT 17 BLK 2,2005,1,DDEC
027-373-10,,1745 TYLER WAY,2009-01-16 00:00:00,134000,2F,03721019,MEADOWVALE 4,1964,1964,Sgl Fam Res ,ONE,1092,FAIR/AVG,3,2,0,FA,PLYWOOD,COMP SHINGLE,GARA,437,,0,20,R1-6,0.13799357414245605,"GRAYBEAL, THELMA LOU ",NO,17454 TYLER WAY,,SPARKS,NV,89431,AURORA LOAN SERVICES LLC ,,MEADOWVALE 4 LT 3 BLK G,2005,1,DDEC
027-381-11,,1690 TRABERT WAY,2009-09-18 00:00:00,115000,2F,03803205,MEADOWVALE 1,1962,1962,Sgl Fam Res ,ONE,1301,FAIR/AVG,3,2,0,FA,SIDING,COMP SHINGLE,GARA,525,,0,20,R1-6,0.174999997019768,"WESTFALL, PHYLLIS M et al",YES,1690 TRABERT WAY ,,SPARKS,NV,89431,BANK OF AMERICA NA ,,MEADOWVALE 1 LT 11 BLK E,2005,1,DDEC
027-382-19,,1590 MEADOWVALE WAY,2009-01-05 00:00:00,124000,2F,03717216,MEADOWVALE 2,1962,1962,Sgl Fam Res ,ONE,1284,FAIR/AVG,3,2,0,FA,SIDING,COMP SHINGLE,GARA,456,,0,20,R1-6,0.17199265956878662,"HARDING, WARREN R & BEVERLY E ",NO,1375 BELFORD RD,,RENO,NV,89509,"HARDING, WARREN R ",,MEADOWVALE 2 LT 19 BLK C,2005,1,DDEC
